id,indexed_date,language,media_name,media_url,publish_date,title,url,Text
ebf01aa9a5d818c84b2268bd2282eac99770149dea08ae1050476056a81da93d,2025-08-19 19:25:04.937264+00:00,en,indianexpress.com,indianexpress.com,2014-07-27,‘Modi government is not incompetent that ONGC will not get its rates when the divestment process begins’,http://indianexpress.com/article/opinion/columns/modi-government-is-not-incompetent-that-ongc-will-not-get-its-rates-when-the-divestment-process-begins/,"MoS, Petroleum and Natural Gas, Dharmendra Pradhan, who was once BJP in-charge of Bihar, is confident of the party doing well in the state. In this Idea Exchange moderated by Senior Editor D K Singh, he regrets the controversies generated over Maharashtra Sadan and Sania Mirza. D K SINGH: Is your government embarrassed by the latest episode involving the Shiv Sena? It should not have happened. There should be a basic code of conduct in public life. It’s an unfortunate incident. Advertisement COOMI KAPOOR: You were in charge of Bihar during the last general elections when the RJD and JD(U) were fighting against each other. In the coming bypolls, the RJD, JD(U) and Congress are all together. Do you see this as a disadvantage? During the past four years, I have been associated with Bihar as a political activist. I have toured Bihar extensively in 2004-2005 as the president of my party’s youth wing. Bihar is a dynamic state. Whenever anyone has tried to rule it through arithmetic calculations, that person has failed miserably. Bihar has the zeal to develop and to lead — what we call the ‘Bihari pride’. The Congress ruled the state for a long period of"
5a4f1e5611e7098f96002eadcca147956240bceb31c705fb38d05501e9a117d2,2025-08-19 19:25:04.819777+00:00,en,indianexpress.com,indianexpress.com,2014-09-28,‘Congress win in bypolls tells BJP it has to work to keep its promises’,http://indianexpress.com/article/opinion/columns/congress-win-in-bypolls-tells-bjp-it-has-to-work-to-keep-its-promises/,"Fresh from Rajasthan bypoll win, PCC chief Sachin Pilot explains the ‘surgical management’ that led to the victory, why those 3 seats matter nationally, and what the Congress did wrong in the LS polls. This Idea Exchange was moderated by Assistant Editor Manoj C G. Why Sachin Pilot Months after getting routed in the Assembly and Lok Sabha elections in Rajasthan, Sachin Pilot scripted a remarkable turnaround for the Congress, winning three of the four Assembly seats where by-elections were held recently. It was an uphill task given the fact that the Congress was reduced to 21 MLAs in the Assembly and failed to send even a single MP to Lok Sabha from the state. Besides, by-elections are generally tilted in favour of the ruling party. A former Union minister, Pilot, who was appointed head of the Rajasthan Congress in January, is also one of the next generation Congress leaders who loosely form Team Rahul Gandhi. Advertisement Manoj C G: The trend in the recent by-elections has been the ruling party winning seats, be it in Uttar Pradesh, Karnataka or Uttarakhand. But that wasn’t the case in Rajasthan where the Congress won three of the four seats that went to"
7e8c145c4ae57f5c9f2c68f7546c107730d4459ade88cb331aeed844e8feb4c3,2025-08-19 19:24:50.110270+00:00,en,indianexpress.com,indianexpress.com,2016-05-25,Latest round of assembly polls did not see a BJP wave or a decimation of Congress,http://indianexpress.com/article/opinion/editorials/assembly-elections-india-2016-bjp-congress-assam-bengal-kerala-2817444/,"Objective realities, often based on subjective papering over of hard truths, are a part of the media-saturated universe we live in. The elections in five states of the country are no exception to this. But the myths must be cleared. The first myth is the projection of a BJP wave sweeping the country. If we look at the overall figures, the BJP contested 696 assembly seats, won only 64 and had a success rate of 9.1 per cent. This was to be expected as in most of these states the BJP hardly exists. In comparison, the Left contested 484 seats and won 124, with a success rate of 27.4 per cent, while the Congress contested 363 seats, won 115 and had a success rate of 31.6 per cent. If we look at the impact on different states, if the polarisation of different sections of society brought the BJP to power in Assam, reaction to it brought the Left Democratic Front to office in Kerala. In Tamil Nadu and West Bengal, regional parties won the elections. The BJP was confined to three seats in West Bengal and forfeited its deposits in most of the seats in Tamil Nadu. Advertisement If we"
bdffe9323c7e11c6d4ee87810c90a0f07971cc8a3bb39b6a84f94202cab2e3e0,2025-08-19 19:24:50.101894+00:00,en,indianexpress.com,indianexpress.com,2016-05-25,Mind the liberal gaps,http://indianexpress.com/article/opinion/editorials/assembly-elections-2016-india-democracy-tamil-nadu-kerala-assam-west-bengal-2817416/,"India has just witnessed another democratic spectacle: elections in five states, in which three incumbents lost power. Elections were freely contested, and no noticeable obstacles impeded the expression of popular will. This is perhaps the right occasion to reflect on an underlying paradox of Indian polity. The country’s electoral vibrancy coexists with substantial liberal deficits. It has been so for a long time, but the paradox is particularly pronounced at this time. Since 1952, India has had 16 national elections and 357 state elections. Power has changed hands eight times in Delhi and tens of times at the state level. In 1952, 81 million votes were cast; in 2014, nearly 555 million votes. Until 1989, following democratic theory, the richer and more educated citizens used to vote more than the poorer and the less educated. Since 1989, defying democratic theory, the poorer and the less educated have voted as much as, if not more than, their more fortunate co-citizens. Advertisement Contemporary democratic theory argues that democracies can be established at low levels of income, but they survive mostly at high levels of income. In the West, universal franchise was introduced in the early 20th century — after societies had become"
89f4563d3a4a82c2129e82189e51346290c20fb47d2e33099efe0e3fc2ccdbc8,2025-08-19 19:24:50.095997+00:00,en,indianexpress.com,indianexpress.com,2016-05-24,A Little Bit of Faith,http://indianexpress.com/article/opinion/editorials/election-commission-of-india-campaign-financing-elections-india-2815835/,"Presiding officers attend an EVM training programme under the direction of Election Commission to know the proper use of EVM to commuters at Bolpur before the state assembly elections in West Bengal. (PTI Photo) Presiding officers attend an EVM training programme under the direction of Election Commission to know the proper use of EVM to commuters at Bolpur before the state assembly elections in West Bengal. (PTI Photo) When I chaired the parliamentary standing committee on external affairs (1999-2004), I would regularly receive dignitaries from around the world as part of my duties. All expressed admiration for India’s success in maintaining its democracy, a standout example in a region dominated by variants of authoritarianism and a relative rarity in post-colonial Asia and Africa more generally. By contrast, Indians could and did change their governments through the ballot, as they did in 1977, when Indian democracy faced its gravest peril. I find it both odd and unfortunate that some of my more impatient fellow-citizens do not seem to realise the magnitude of India’s democratic achievement. In the 1950s and 1960s, the mainstream wisdom in the West was that democracy could not survive in India. I always responded politely to the praise,"
24377a0c40a93436e927fcd6d3cb692819aee3323b952353c147b61dc09f0710,2025-08-19 19:24:24.926663+00:00,en,indianexpress.com,indianexpress.com,2014-09-18,Letter of the Week Award,http://indianexpress.com/article/opinion/letters-to-editor/letter-of-the-week-award-3/,"To encourage quality reader intervention The Indian Express offers the Letter of the Week Award. The letter adjudged the best for the week is published every Saturday. Letters may be e-mailed to editpage @expressindia.com or sent to The Indian Express, 9&10, Bahadur Shah Zafar Marg, New Delhi -110002. Letter writers should mention their postal address and phone number. The winner receives books worth Rs 1,000. An electoral slap THIS refers to the editorial, ‘Art of losing’ (IE, September 17). It is immensely satisfying that the people who voted in the recent bypolls, particularly in riot-torn Uttar Pradesh, have delivered the electoral equivalent of a stinging slap across the BJP’s face. The BJP would do well to learn that it won the Lok Sabha polls thanks to Prime Minister Narendra Modi’s promise of bringing about amity and development across the board, not because of the poisonous spewings of people like BJP MP Adityanath. This is indeed a lesson for all political parties — on the right, left and centre of the ideological spectrum — that they cannot hope to attain or retain power by cynically playing both sides of the field, that religious kooks might be able to terrorise people in"
508f2b64f8167b9e0c6140967c5e49bc102a4d7ae403ca9bb0bcd8547aeb5e35,2025-08-19 19:24:24.715450+00:00,en,indianexpress.com,indianexpress.com,2014-11-01,Letters to the editor: Reading the result,http://indianexpress.com/article/opinion/letters-to-editor/letters-to-the-editor-reading-the-result/,"The BJP’s resounding victory in Maharashtra and Haryana rings alarm bells for regional parties. There is a need for a change in strategy. Or else, they should be ready to be swept away by the Modi wave — yes, it exists, and it is gaining momentum. The Congress needs to change its overall organisational structure. The demand to rope in Priyanka Gandhi says a lot about party workers’ faith in Rahul Gandhi. It also shows a touching confidence in the leadership capabilities of the Gandhi family. To blame regional leaders for the defeat is to hide from the real problems. As far as the NCP is concerned, it needs to rethink its policies on urban development, since its base is currently mostly rural. The MIM’s debut in Maharashtra is nothing short of impressive. By winning the Muslim vote from the Congress, it has made a great start. — Siddharth Ostwal Malegaon Peace and chaos This refers to Praveen Swami’s article, ‘High price of cheap oil’ (IE, October 31). His analysis of the politics is right but his conclusion is not. Our battle against the Islamic State will be fought and won in India. But it will also have to be"
71726664ee0b8798446e4053717f021bd8e6473059909d336b69d45f31fc7e91,2025-08-19 19:24:23.698993+00:00,en,indianexpress.com,indianexpress.com,2015-02-11,Letters to the editor: Baap re AAP,http://indianexpress.com/article/opinion/letters-to-editor/letters-to-the-editor-baap-re-aap/,"February 10, 2015, will go down as a red-letter day in the annals of India’s democratic history. It is a matter of great happiness and satisfaction that the Aam Aadmi Party won an outstanding victory in the Delhi elections. The Delhi result goes to show that the people of India voted for development, not communal politics, during the 2014 Lok Sabha elections. The people of Delhi have given their approbation for a new brand of politics that is infused with fresh ideas, conscious of the common man’s issues and sensitive to the causes of the marginalised. I hope that under the able leadership of Arvind Kejriwal, Delhi will create a new template for democracy and state administrations that can be replicated across India. The common man will now be brought centre stage. — Ankur Sharma Chandausi There are a few lessons to be learnt for the BJP from the Delhi election verdict. One, instead of going on about achhe din, Prime Minister Narendra Modi must approach the electorate with humility and work towards providing the common man with roti, kapda, makaan and security. Two, India does not consist only of Hinduism, but of several other creeds, communities and religions. To"
63544a88ed00f09ded919db426b65424b1f2a34614d2e301b57dc1bcbcfca62f,2025-08-19 19:24:23.676593+00:00,en,indianexpress.com,indianexpress.com,2015-02-20,Letters to the editor,http://indianexpress.com/article/opinion/letters-to-editor/letters-to-the-editor-44/,"Letter of the Week Award To encourage quality reader intervention The Indian Express offers the Letter of the Week Award. The letter adjudged the best for the week is published every Saturday. Letters may be e-mailed to editpage @expressindia.com or sent to The Indian Express, 9&10, Bahadur Shah Zafar Marg, New Delhi -110002. Letter writers should mention their postal address and phone number. The winner receives books worth Rs 1,000. Apples, oranges APROPOS ‘Ahead of Track II meet, Pakistan denies visa to PDP spokesman’ (IE, February 19), apparently the visa application of Naeem Akhtar, chief spokesperson of the PDP, was rejected to prevent a repeat of last year’s cancellation of the foreign secretary-level talks. But those talks were cancelled because the Pakistan high commissioner met Kashmiri separatist leaders in spite of New Delhi’s objections. The PDP is a recognised political party and has emerged as the single largest player in the recent assembly elections in J&K. It cannot be compared to the separatists. Akhtar’s visa application was to attend a Track II conference, which was being jointly organised by the Jinnah Institute of Pakistan and the Centre for Dialogue and Reconciliation, New Delhi. — M.C. Joshi Lucknow"
8404cfd63e05971befd5e6a0c75410b2b5b7c03a280d989e056831db75ec4632,2025-08-19 16:25:16.019468+00:00,en,thequint.com,thequint.com,2016-08-02,Anandiben’s Resignation Signals BJP is Sensing Competition in 2017,http://www.thequint.com/opinion/2016/08/02/bjp-in-damage-control-mode-to-save-the-great-wall-of-gujarat-anandiben-dalit-protests-patidar-agitation-amit-shah,"Anandiben Patel finally resigned as Gujarat’s chief minister, ending months of speculation. In a column for The Quint on 16 May, we highlighted the challenges the BJP could face in the assembly polls scheduled next year. Anandiben posted her resignation on Facebook. The technique she used was novel and first of its kind. BJP President Amit Shah, who has prescribed that each party MP/MLA should be active on social media, certainly didn’t recommend this. The question everyone is asking is: why did Anandiben resign? Anandiben Patel was a surprise choice for Gujarat CM after Modi became Prime Minister. Many argue that the arrangement was to ensure that the Modi-Shah duo continue to call the shots – a Congressisation of sorts. Anandiben’s troubles started early, with the Patidar agitation demanding reservation in jobs. The agitation is said to have been fuelled by her rivals both within as well as outside the party. She was unable to handle the issue properly, leading to a loss in rural Gujarat in the panchayat and municipal polls. Hardik Patel’s arrest and his recent release made him a hero, endangering the BJP’s traditional vote bank."
0668761846a82ecdf25673a2092820c4f932cce38cbe5dc6eb4b82a7e9317a15,2025-08-19 15:41:48.493258+00:00,en,thehindu.com,thehindu.com,2012-02-21,India's destiny not caste in stone,http://www.thehindu.com/opinion/lead/indias-destiny-not-caste-in-stone/article2913662.ece,"Those who try to keep up with discussions on current affairs in the newspapers and on television may be forgiven if they conclude that caste is India's destiny. If there is one thing the experts in the media who comment on political matters have in common, it is their preoccupation with caste and the part it plays in electoral politics. Many are now coming to believe that, despite the undeniable demographic, technological and economic changes taking place in the country, the division into castes and communities remains the ineluctable and ineradicable feature of Indian society. They also believe that to ignore those divisions or to draw attention to other divisions such as those of income, education and occupation is to turn our backs on the ground reality. The more radical among them add that ignoring those realities amounts to an evasion of the political responsibility of redistributing the benefits and burdens of society in a more just and equitable manner. Does nothing change in India? A great many things have in fact changed in the last 60 years both in our political perceptions and in the social reality. The leaders of the nationalist movement who successfully fought for India's freedom"
8eba722f1b04ef25a292a6684df6196820c817c9993484381c7263e0825df487,2025-08-19 15:35:17.620288+00:00,en,rediff.com,rediff.com,2015-12-31,Whose year will it be in 2016?,http://www.rediff.com/news/column/whose-year-will-it-be-in-2016/20151231.htm,"Undoubtedly, 2014 was Narendra Modi's year. 2015 was a year Modi would surely like to forget given the back-to-back assembly defeats his party suffered in Delhi and Bihar. Who are the political players to watch out for in 2016? Whose political stock is likely to rise? Which leaders are likely to make an impact this coming year? Shehzad Poonawalla predicts the leaders who may well define the next 12 months of political activity. Feroze Varun Gandhi IMAGE: Feroze Varun Gandhi greets supporters as he leaves a court in Pilibhit, Uttar Pradesh. Photograph: Adnan Abidi/Reuters The eloquent politician, who has the distinction of being the youngest general secretary in the Bharatiya Janata Party, has been patiently biding his time even as Narendra Modi and Amit Shah's control over the BJP unravels. Known for his humility and his ability to fit into all the big factions in the BJP including Sushma Swaraj's, Rajnath Singh's and L K Advani's, the two-time MP, now elected from Sultanpur, has been carefully re-casting himself in a liberal, left of centre space in a party that is increasingly infamous for its hot heads, particularly from Uttar Pradesh. Having put the controversy of his first election behind him"
cba97c23b8e81602ebdb2625d9b94b634371f34d6c6d2a2becf22ee027741a8a,2025-08-19 15:35:12.902023+00:00,en,indiatimes.com,indiatimes.com,2016-02-04,POKE ME: The BJP's till-now successful attempts to win over a new electorate has run into a problem,http://economictimes.indiatimes.com/opinion/poke-me/poke-me-the-bjps-till-now-successful-attempts-to-win-over-a-new-electorate-has-run-into-a-problem/articleshow/50853786.cms,"Synopsis The suicide of Hyderabad Central University student Rohith Vemula, and the subsequent protests across the country, are an altogether different matter."
66be6d1aa53723bc0ecf4269c3161ed66fd75af2c7ce5b5459a0cb8fe40821df,2025-08-19 15:34:10.814126+00:00,en,rediff.com,rediff.com,2016-04-14,Why Jayalalithaa is silent on going it alone in TN polls,http://www.rediff.com/news/column/why-jayalalithaa-is-silent-on-going-it-alone-in-tn-polls/20160414.htm,"If the AIADMK falls short of the 117-mark required to form a government in the 234-member assembly, will it strike a post-poll deal to form Tamil Nadu's first coalition government? N Sathiyamorthy analyses. In campaign mode ahead of her political rivals, like she does every time, Tamil Nadu Chief Minister Jayalalithaa seems to be giving less importance to what could be a ‘unique selling proposition’ according to market mantras. In the public rallies she has addressed so far, there was no mention of her guts to go it alone, as if to ensure ‘post-poll stability’ and putting a check against possible horse-trading of the kind that the state has not witnessed after 1952-54, when the late C Rajagopalachari became chief minister. Does it all imply that the All India Anna Dravida Munnetra Kazhagam leadership is not as confident as it claims to be on public platforms and TV debates, just as they made the trick work in the Lok Sabha elections two years ago? Not only Jayalalithaa, even lower-level party workers and campaigners of the AIADMK are not talking about ‘coalition collapses’ if any of the opposition parties or alliances are voted to power. The alternative could be the Dravida"
3a42124583cefe27ae1942eed02890153d7ea6489e89babd52fabe02cc2d15ef,2025-08-19 15:33:21.725253+00:00,en,thehindu.com,thehindu.com,2015-10-10,"Consolidated identities, but divided loyalties",http://www.thehindu.com/opinion/op-ed/consolidated-identities-but-divided-loyalties/article7743799.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,"The approaching Assembly election in Bihar has precipitated a strident division of opinion amongst pollsters and political analysts alike. Taking note of the last round of opinion polling before the voting commences, it is clear that there is no singular or definitive narrative in place. In the heat and dust of campaigning, there exists an open season of claims and counter claims, whereby a given event is variedly described as a retreat by one set of analysts while another set deems it to be a parting shot. Cut to Vidhan Sabha 2015. On a long-term horizon, the election in Bihar is but another milestone in the complex evolution of the State and by implication, national polity. The Mahagathbandhan comprising Nitish Kumar’s Janata Dal (United) [JD(U)], Lalu Prasad’s Rashtriya Janata Dal (RJD), and the Indian National Congress (INC) represents the legacy of Other Backward Classes or OBC-based politics. The National Democratic Alliance (NDA) comprising the Bharatiya Janata Party (BJP), Ram Vilas Paswan’s Lok Janshakti Party (LJP), Jitan Ram Manjhi’s Hindustani Awam Morcha (HAM) and Upendra Kushwaha’s Rashtriya Lok Samata Party (RLSP) is trying to stitch a new social alliance of forward castes, Dalits and Most Backward Classes (MBC). The historical arithmetic"
1221eceecbaa1d480bc509f3677c351c205e3c1c67d3c625266b5c764d1f2d32,2025-08-19 15:33:18.502881+00:00,en,rediff.com,rediff.com,2016-03-11,Numbers favour Jaya as Vijayakanth decides to go it alone in TN polls,http://www.rediff.com/news/column/numbers-favour-jaya-as-vijayakanth-decides-to-go-it-alone-in-tn-polls/20160311.htm,"With Vijayakanth rebuffing both the DMK and the BJP Tamil Nadu will witness a six-cornered fight, which can only benefit Chief Minister Jayalalithaa, says R Ramasubramanian. Actor-turned-politician Vijayakanth's decision to go it alone in the upcoming Tamil Nadu assembly elections will result in a six-cornered fight. On Thursday evening, Vijayakanth, or 'Captain' as he is called, put a full stop to the rumours about him joining hands with either the M Karunanidhi-led Dravida Munnetra Kazhagam or the Bharatiya Janata Party. The Desiya Murpokku Dravida Kazhagam is a member of the National Democratic Alliance at the Centre. Union minister Prakash Javadekar, who has been negotiating the BJP’s electoral alliances in Tamil Nadu, even told Rediff.com that his party was willing to project Vijayakanth as the alliance's chief ministerial candidate. On the other hand, Karunanidhi, despite having the Congress and the Indian Union Muslim League as his allies, gave an open call to 'Captain' to join his alliance. Only a few days ago, he hinted that the DMDK was about to join them, saying that ""the fruit has ripened but he did not know when it will fall"". The DMK was pinning its hope on the DMDK to return to power after"
634ea10b3885a27a8d0d6dd2c6b05ebbf83ed17b712daa89c71bbd14da93f4c3,2025-08-19 15:33:14.855643+00:00,en,thehindu.com,thehindu.com,2016-03-24,In search of an alternative,http://www.thehindu.com/opinion/editorial/in-search-of-an-alternative/article8390290.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,"In unerring succession over the last five decades, the Dravida Munnetra Kazhagam (DMK) and the All India Anna Dravida Munnetra Kazhagam (AIADMK) have alternately ruled Tamil Nadu, where no national party has been in power since the Congress lost in 1967. Dislodging the party in power has been the overarching objective of other parties, and the thought of providing an alternative to the two mainstays of Tamil Nadu is only a minor theme in any election. >The coming together of Vijayakant and the four-party People’s Welfare Front (PWF) , which includes two regional parties and the two Left parties, to forge a third front is therefore a significant development. As the party with the third largest vote share in the State, Mr. Vijayakant’s decade-old Desiya Murpokku Dravida Kazhagam (DMDK) may not have really lived up to its early promise, but in tandem with the Communist Party of India (Marxist), the Communist Party of India, the Marumalarchi Dravida Munnetra Kazhagam (MDMK) of Vaiko and the Viduthalai Chiruthaigal Katchi (VCK), a Dalit party, it seems to be in a position to mount a semblance of a challenge to the two formidable leaders — M. Karunanidhi of the DMK and Jayalalithaa of the"
cbdeb334410528616987c84bae4867265ef3838d0317f31b2f35d5778a870552,2025-08-19 11:42:18.339231+00:00,en,thequint.com,thequint.com,2016-08-09,"For a Nervous and Angry Modi, the Cow Is Now a Political Animal",http://www.thequint.com/opinion/2016/08/09/for-nervous-and-angry-modi-the-cow-is-now-a-political-animal-cow-vigilantism-una-anandiben-mayawati-up-assembly-poll,"On Saturday, August 6, in a televised address, Prime Minister Narendra Modi condemned gau rakshaks, self-styled ‘cow protectors’. He called them “anti-socials by night and cow-saviours by day” and said no society could condone attacks on Dalits, a target of cow ‘protectors’. He was presumably referring to the incident in Una, Gujarat, where four Dalits were stripped and flogged by cattle vigilantes on July 11. The video went viral, sparking massive protests by Dalits across India. On Sunday, August 7, Modi laid into cow vigilantes again in Hyderabad, asking them to “shoot me, not my Dalit brothers.”"
21f0b659ac094e0a93f02034bc08a4999aee76f1f87fd90dae47e928f84ea017,2025-08-19 06:28:46.761110+00:00,en,thequint.com,thequint.com,2016-08-17,Mulayam Chides Akhilesh: 5 Factors that Will Seal SP’s Fate in UP,http://www.thequint.com/opinion/2016/08/17/mulayam-chides-akhilesh-5-factors-that-will-seal-sps-fate-in-up-azam-khan-mayawati-up-assembly-elections,"It’s the support base of M-Y and the OBCs that gives Akhilesh hopes of making a comeback in UP in 2017. Five factors which will seal SP’s fate in the heartland state are enumerated below: 1) Development & Good Governance GDP growth in nominal terms in the last two years of Mayawati’s term was lower than the all-India rate. During Akhilesh’s term, not only did the GDP grow, it was also more than the national average. There has been quite a visible development, however, the problem is that people are not aware about a number of govt-led programs. Some of the accomplishments of Akhilesh’s govt include completion of the Delhi- Agra Expressway which has reduced the travel time by 2 hours. Work has begun on the Lucknow Metro project (Rs. 10, 500 crore) and the first phase will be completed in 2016. Work on Agra-Lucknow expressway has begun which will reduce the 6-hour journey to 3.5 hours. Schemes providing free laptops to students (1.5 million) and unemployment allowance (1,000 per month) can also be counted as among SP govt’s feats. Four-lane roads connecting all district headquarters is also being envisaged."
f8b9e1a7882d522c72217e4f4da33abd7c5a0b403f9cf3aa58620a24160b7b64,2025-08-19 01:33:28.433018+00:00,en,thehindu.com,thehindu.com,2016-08-26,Two rivals on a smooth journey,http://www.thehindu.com/opinion/op-ed/two-rivals-on-a-smooth-journey/article9032505.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,"The first year in office for any government should normally not be problematic. This holds good more or less in the case of Sri Lanka’s national unity government, which has completed one year in office despite huge challenges in the areas of economy, constitutional reforms, and, importantly, the Tamil question. Billed as the first of its sort, the government was formed immediately following the August 2015 parliamentary elections after traditional rivals, the United National Party (UNP) and the Sri Lanka Freedom Party (SLFP), struck an agreement. Though the electoral verdict was not decisive, the message was loud and clear — an emphatic “no” to the bid of former President Mahinda Rajapaksa to return to power after losing in the January presidential election to his former colleague, Maithripala Sirisena. In the parliamentary polls, the UNP and its allies had won 106 seats while the United People’s Freedom Alliance (UPFA), led by the SLFP, had secured 95 seats. Mr. Rajapksa’s vote base did not see much erosion between 2010 and 2015. His UPFA had secured about 4.8 million votes in 2010 and 4.7 million votes last year. Even now, Mr. Rajapaksa remains a force to reckon with. The reason behind the UNP"
c75792a3caabd86f849c3de4873013dab9cbdefd576a9e0434d2c0632dd09c86,2025-08-18 20:30:54.822529+00:00,en,hindustantimes.com,hindustantimes.com,2016-09-01,Bodo agitation exposes Assam’s faultlines,http://www.hindustantimes.com/editorials/bodo-agitation-exposes-assam-s-faultlines/story-lcdZDT4xE7AFKOKPTgs7eK.html,"The revival of the demand for Bodoland by the All Bodo Students Union shows that despite the assurances of the Central government and the alliance between the BJP and the Bodoland People’s Front, the 30-year-old issue has not died down. The agitation had been suspended before the Lok Sabha elections after the BJP assured the Bodo parties of support in creating a separate Bodoland. Aspirations of sub-nationalities linger and find expression in protests, agitations and, tragically, killings as had been seen when 70 Adivasis and Muslims were murdered by Bodo militants in December 2014. This showed the problem lay exactly where it was in 2012, when about the number had died in ethnic riots. Activists of All Bodo Student's Union (ABSU), National Democratic Front of Bodoland-Progressive (NDFB-P) and People's Joint Action Committee for Bodoland Movement (PJACBM) shout slogans while blocking the National highway 31 to demand the creation of a separate state (PTI) Read: Bodoland movement for separate state resumes after two years During the assembly election campaign this year and also the canvassing for the Lok Sabha polls, the BJP gently stoked some old animosities in Assam by raking up the ‘foreigner’ issue. Prime Minister Narendra Modi in his"
104532dbe826ec25721b868dea10eb4291aefc417ceb3dbd9eff7476b16e8147,2025-08-18 18:43:23.472477+00:00,en,india.com,india.com,2016-09-03,"Narendra Modi interview to CNN-News 18: PM shares his opinion on casteism, communal violence, economic challenges (Read full transcript)",http://www.india.com/news/india/narendra-modi-interview-to-cnn-news-18-pm-shares-his-opinion-on-casteism-communal-violence-economic-challenges-read-full-transcript-1456208/,"Narendra Modi interview to CNN-News 18: PM shares his opinion on casteism, communal violence, economic challenges (Read full transcript) The interview would be aired by CNN News-18 on Saturday and Sunday. This is the second most high-profile interview of Modi, after his trendsetting interaction with Times Now's Arnab Goswami. Share Share Article Facebook WhatsApp X Email Telegram Linkedin https://www.india.com/news/india/narendra-modi-interview-to-cnn-news-18-pm-shares-his-opinion-on-casteism-communal-violence-economic-challenges-read-full-transcript-1456208/ Copy New Delhi, Sept 3: Prime Minister Narendra Modi gave another high-profile interview to another prominent news channel CNN-News 18. In the interview, Modi spoke extensively on issues ranging from casteism, communal violence, economic challenges before the nation and the upcoming Uttar Pradesh assembly elections. Similar to his other interviews in the recent past, Modi did not allow the politician within him to vent his opinion. Instead, it was Modi, under the capacity of a statesman speaking on the range of topics at length and in a way more responsible manner. Narendra Modi was interviewed by Network18 group editor Rahul Joshi. In the interview, Modi was asked to point out the scores made by his government as compared to the erstwhile UPA regime. Modi was also asked about his foreign policies, his steps towards inducing foreign investments and the results of"
316eb9b11f495082c843454cc5827e0591500bd17c28af5ece5e227e5fee5f8d,2025-08-18 17:11:40.542489+00:00,en,thehindu.com,thehindu.com,2016-09-07,The need for a ‘totaliser’ revolution,http://www.thehindu.com/opinion/op-ed/sanjay-kumar-writes-on-election-counting-the-need-for-a-totaliser-revolution/article9077275.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication,"One doesn’t get a clear sense from the official statements of various political parties if they unequivocally welcome the recent Supreme Court directive to the government to take a final decision on introducing ‘totaliser’ machines for mixing votes from various booths before counting. The machine, which is connected to the control unit of electronic voting machines (EVM) after polling, gives out an overall, not booth-wise result. While the Bahujan Samaj Party, the Congress and the Nationalist Congress Party have welcomed the directive, the Left has supported the move in principle but cautioned for a limited and staggered use before full roll-out. The ruling Bharatiya Janata Party (BJP), on the contrary, has expressed reservations citing the fact that booth-wise performance is important for parties to devise booth-management strategies. The party’s stand is understandable as besides other factors, one factor which contributed to its massive victory during the 2014 Lok Sabha elections was its effective strategy of booth management, identity being a very strong variable in devising the booth-level strategy. A big team of BJP workers, along with workers from the Rashtriya Swayamsevak Sangh, worked hard at the booth level to mobilise voters — what is popularly termed as “booth management”. What"
7d07055ce1a9bed79b98b46159eb985a697353203a66537e5794facaf0dee625,2025-08-18 15:36:38.864798+00:00,en,hindustantimes.com,hindustantimes.com,2016-09-08,Want to fight corruption? Work on campaign finance reforms,http://www.hindustantimes.com/analysis/want-to-fight-corruption-work-on-campaign-finance-reforms/story-UI792oIY37ZUcRdiOIFZ1H.html,"After years of debate, the GST Bill was finally passed in the Monsoon session of Parliament. Apart from the economic benefits that the Bill’s implementation will arguably generate, both the Prime Minister and Finance Minister emphasised that it will reduce corruption and the problem of black money. Corruption among elected and unelected officials have a lot to do with the high — and possibly rising — costs of electoral campaigns. (HT Photo) The issue of corruption is unlikely to disappear unless other measures are simultaneously taken. The corruption of political actors is intimately related to their campaign expenditure, and hence to campaign finance laws. Second, the political class is relatively less interested in reforming campaign finance laws. Third, such reforms will not happen until citizens and civil society push for them, or until candidates, who disregard campaign finance laws, are rejected. Barring an evolution on this front, other attempts at limiting corruption — such as the GST Bill — will remain insufficient. Read | How to view the bribe-taking voter in India Corruption among elected and unelected officials have a lot to do with the high — and possibly rising — costs of electoral campaigns. A Centre for Media Studies"
